tg,0,2,9,33,other
63.416956927104316,0.9980614217227829,1.1101123090217044e-06,0.0019150961643812513,9.052726722427097e-07,2.146672785428297e-05
63.75073038461539,0.9980127765295395,1.1590306031803217e-06,0.0019642801811371917,9.28099638710116e-07,2.0856159082521023e-05
64.08450384212647,0.9979546199962173,1.2110283541246537e-06,0.0020146341973287917,9.363579720932169e-07,2.859842012835337e-05
64.41827729963754,0.9978963855288139,1.2680022847372816e-06,0.0020719405272873973,1.0152627379242619e-06,2.939067887686656e-05
64.75205075714862,0.9978765547943834,1.3271897177651008e-06,0.002109536829578715,1.1742406777507022e-06,1.140694564295617e-05
65.0858242146597,0.9978604479319924,1.385501313256172e-06,0.0021351115149286217,1.2718583718066565e-06,1.7831933945672216e-06
65.41959767217077,0.9978227219147473,1.4449037218683902e-06,0.0021672190491733756,1.2583364647461175e-06,7.3557958927364755e-06
65.75337112968184,0.9977582953567586,1.5075824578540447e-06,0.0022176737749935622,1.1718141416310136e-06,2.1351471649358386e-05
66.08714458719292,0.99769683538727,1.5721392335224674e-06,0.002276713331353013,1.1709964617172225e-06,2.370814568199167e-05
66.420918044704,0.9976408920206772,1.6390520325469052e-06,0.0023298466942372874,1.1970774982580707e-06,2.6425155553496318e-05
66.75469150221507,0.9975693966592635,1.711877529699488e-06,0.0023934094436517147,1.2385457232223026e-06,3.4243473833342595e-05
67.08846495972614,0.9975302922924487,1.7896086396617895e-06,0.002446022513874218,1.4201167047837871e-06,2.0475468331701433e-05
67.42223841723722,0.9975161796263484,1.8671525480259015e-06,0.002476403242566327,1.588502775703057e-06,3.9614757625710155e-06
67.7560118747483,0.9974848345021213,1.944491748786368e-06,0.002507819728434733,1.6276272816458949e-06,3.773650413440125e-06
68.08978533225937,0.9974228069707765,2.0256333674641556e-06,0.00255558623556541,1.529081815091868e-06,1.8052078473574033e-05
68.42355878977044,0.9973461765370057,2.110270796554574e-06,0.0026225937984925593,1.4663630080806722e-06,2.7653030699101604e-05
68.75733224728152,0.9972870270426891,2.196804005900796e-06,0.0026835947713318947,1.5147216271189241e-06,2.5666660346121203e-05
69.0911057047926,0.9972121987392573,2.2887869535311824e-06,0.002748987972867912,1.5347764225696063e-06,3.4989724499240074e-05
69.42487916230367,0.9971485754836842,2.3885429567827068e-06,0.002816901847582454,1.6960775026981733e-06,3.043804827498123e-05
69.75865261981475,0.9971285572680804,2.4906452860435566e-06,0.0028576326753929054,1.943635504996394e-06,9.375775737324722e-06
70.09242607732583,0.997103721618113,2.5913937915631637e-06,0.0028896071151565035,2.0620243223802062e-06,2.017848617326047e-06
70.4261995348369,0.9970487434649286,2.695296683720196e-06,0.0029338405294769623,1.9941390073433616e-06,1.272656990412446e-05
70.75997299234797,0.9969626012220536,2.8048977165925243e-06,0.003003538138593499,1.8529092600394908e-06,2.9202832378451744e-05
71.09374644985905,0.9968894236095692,2.9169434058020544e-06,0.0030770784711643033,1.8831673275436924e-06,2.8697808532368983e-05
71.42751990737013,0.9968180689391754,3.0329305354855114e-06,0.003144138421683956,1.925161595059452e-06,3.2834547011225125e-05
71.7612933648812,0.9967341185619806,3.1585641351575716e-06,0.003222705280546235,2.029185908461134e-06,3.79884074297707e-05
72.09506682239227,0.9966958258376182,3.290805418227409e-06,0.003279979958860798,2.331289628860444e-06,1.8572108473786432e-05
72.42884027990335,0.9966759811734547,3.4219549486302387e-06,0.0033151733159706913,2.55808053433846e-06,2.8654750907658825e-06
72.76261373741443,0.9966298671959518,3.5542253022186923e-06,0.0033568688577113163,2.5642707666716143e-06,7.145450268275447e-06
73.0963871949255,0.9965434618288098,3.6938441244485404e-06,0.0034236762217214754,2.372423631825813e-06,2.6795681714563933e-05
73.43016065243657,0.9964500213587384,3.838388207404117e-06,0.003509745830405166,2.3172783191185135e-06,3.407714433069681e-05
73.76393410994766,0.9963785212168074,3.985485110015102e-06,0.0035838399362076103,2.4042001577025662e-06,3.124916171663911e-05
74.09770756745873,0.9962858045798533,4.141794292384798e-06,0.003666457068402482,2.456547862429479e-06,4.114000958854453e-05
74.4314810249698,0.9962199132141742,4.309512130876046e-06,0.0037431745701373216,2.752878793753877e-06,2.9849824763409537e-05
74.76525448248088,0.9961980489036779,4.47906723736454e-06,0.003787171042796161,3.1112707741307487e-06,7.189715514937646e-06
75.09902793999196,0.9961608869867196,4.647283945315639e-06,0.0038278274557032007,3.231419852820535e-06,3.406853779521468e-06
